date,fixture_id,match,league,kickoff,market_key,market,scope,probability_pct,reliability_pct,context_sample_n,context_hits,context_raw_hit_rate_pct,validation_band,validation_sample_n,validation_predicted_pct,validation_actual_pct,validation_gap_pp,all_results_sample_n,all_results_hits,all_results_actual_pct,platform_shown,exact_odd,bookmaker,quote_status,quote_field,quote_line_candidates,recommended_80,omission_reason
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under23_5,Bolívar — Remates totales — Menos de 23.5,team,88.3936,93.75,180,164,91.1111,high,39,93.2387,89.7436,3.4951,31961,31405,98.2604,false,,,line_not_offered,awayShots,Under_23_5|Under_24,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over24_5,Bolívar — Remates totales — Más de 24.5,team,7.8138,93.75,180,11,6.1111,high,0,,,,31961,394,1.2328,false,,,line_not_offered,awayShots,Over_24_5|Over_24,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under24_5,Bolívar — Remates totales — Menos de 24.5,team,92.1862,93.75,180,169,93.8889,daily90,22,95.3117,95.4545,0.1428,31961,31567,98.7672,false,,,line_not_offered,awayShots,Under_24_5|Under_25,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over0_5,Total partido — Remates a puerta — Más de 0.5,team,100,93.75,180,180,100,elite95,224,99.9252,99.5536,0.3717,32047,31989,99.819,false,,,line_not_offered,sot,Over_0_5|Over_0,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under0_5,Total partido — Remates a puerta — Menos de 0.5,team,0,93.75,180,0,0,high,0,,,,32047,58,0.181,false,,,line_not_offered,sot,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over1_5,Total partido — Remates a puerta — Más de 1.5,team,99.7501,93.75,180,179,99.4444,elite95,222,99.6529,98.6486,1.0042,32047,31859,99.4134,false,,,line_not_offered,sot,Over_1_5|Over_1,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under1_5,Total partido — Remates a puerta — Menos de 1.5,team,0.2499,93.75,180,1,0.5556,high,0,,,,32047,188,0.5866,false,,,line_not_offered,sot,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over2_5,Total partido — Remates a puerta — Más de 2.5,team,95.6825,93.75,180,176,97.7778,elite95,218,98.9803,97.7064,1.2739,32047,31491,98.265,false,,,line_not_offered,sot,Over_2_5|Over_2,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under2_5,Total partido — Remates a puerta — Menos de 2.5,team,4.3175,93.75,180,4,2.2222,high,0,,,,32047,556,1.735,false,,,line_not_offered,sot,Under_2_5|Under_3,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over3_5,Total partido — Remates a puerta — Más de 3.5,team,91.5769,93.75,180,170,94.4444,daily90,209,97.022,94.2584,2.7636,32047,30644,95.6221,false,,,line_not_offered,sot,Over_3_5|Over_3,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under3_5,Total partido — Remates a puerta — Menos de 3.5,team,8.4231,93.75,180,10,5.5556,high,0,,,,32047,1403,4.3779,false,,,line_not_offered,sot,Under_3_5|Under_4,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over4_5,Total partido — Remates a puerta — Más de 4.5,team,88.4836,93.75,180,159,88.3333,high,209,93.3042,89.4737,3.8305,32047,29022,90.5607,false,,,line_not_offered,sot,Over_4_5|Over_4,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under4_5,Total partido — Remates a puerta — Menos de 4.5,team,11.5164,93.75,180,21,11.6667,high,0,,,,32047,3025,9.4393,false,,,line_not_offered,sot,Under_4_5|Under_5,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over5_5,Total partido — Remates a puerta — Más de 5.5,team,80.1625,93.75,180,147,81.6667,high,146,88.9605,86.9863,1.9742,32047,26429,82.4695,false,,,line_not_offered,sot,Over_5_5|Over_5,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under5_5,Total partido — Remates a puerta — Menos de 5.5,team,19.8375,93.75,180,33,18.3333,high,0,,,,32047,5618,17.5305,false,,,line_not_offered,sot,Under_5_5|Under_6,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over6_5,Total partido — Remates a puerta — Más de 6.5,team,62.455,93.75,180,127,70.5556,high,64,89.2503,82.8125,6.4378,32047,23083,72.0286,false,,,line_not_offered,sot,Over_6_5|Over_6,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under6_5,Total partido — Remates a puerta — Menos de 6.5,team,37.545,93.75,180,53,29.4444,high,0,,,,32047,8964,27.9714,false,,,line_not_offered,sot,Under_6_5|Under_7,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over7_5,Total partido — Remates a puerta — Más de 7.5,team,50.6255,93.75,180,106,58.8889,high,30,86.0978,66.6667,19.4312,32047,19249,60.0649,false,,,line_not_offered,sot,Over_7_5|Over_7,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under7_5,Total partido — Remates a puerta — Menos de 7.5,team,49.3745,93.75,180,74,41.1111,high,1,84.0632,0,84.0632,32047,12798,39.9351,false,,,line_not_offered,sot,Under_7_5|Under_8,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over8_5,Total partido — Remates a puerta — Más de 8.5,team,42.8994,93.75,180,87,48.3333,high,12,84.3111,66.6667,17.6444,32047,15263,47.6269,false,,,line_not_offered,sot,Over_8_5|Over_8,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under8_5,Total partido — Remates a puerta — Menos de 8.5,team,57.1006,93.75,180,93,51.6667,high,6,82.8041,66.6667,16.1374,32047,16784,52.3731,false,,,line_not_offered,sot,Under_8_5|Under_9,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over9_5,Total partido — Remates a puerta — Más de 9.5,team,34.4715,93.75,180,74,41.1111,high,3,88.2639,66.6667,21.5972,32047,11434,35.6788,false,,,line_not_offered,sot,Over_9_5|Over_9,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under9_5,Total partido — Remates a puerta — Menos de 9.5,team,65.5285,93.75,180,106,58.8889,high,20,85.7041,80,5.7041,32047,20613,64.3212,false,,,line_not_offered,sot,Under_9_5|Under_10,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over10_5,Total partido — Remates a puerta — Más de 10.5,team,21.3365,93.75,180,56,31.1111,high,1,99.9999,0,99.9999,32047,8132,25.3752,false,1.8,Bet365,offered,sot,Over_10_5|Over_10,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under10_5,Total partido — Remates a puerta — Menos de 10.5,team,78.6635,93.75,180,124,68.8889,high,76,85.2668,80.2632,5.0036,32047,23915,74.6248,true,1.91,Bet365,offered,sot,Under_10_5|Under_11,false,
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over11_5,Total partido — Remates a puerta — Más de 11.5,team,16.5763,93.75,180,39,21.6667,high,1,99.9999,0,99.9999,32047,5599,17.4712,false,,,line_not_offered,sot,Over_11_5|Over_11,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under11_5,Total partido — Remates a puerta — Menos de 11.5,team,83.4237,93.75,180,141,78.3333,high,140,87.8066,83.5714,4.2352,32047,26448,82.5288,false,,,line_not_offered,sot,Under_11_5|Under_12,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over12_5,Total partido — Remates a puerta — Más de 12.5,team,11.7628,93.75,180,22,12.2222,high,1,99.9999,0,99.9999,32047,3709,11.5736,false,,,line_not_offered,sot,Over_12_5|Over_12,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under12_5,Total partido — Remates a puerta — Menos de 12.5,team,88.2372,93.75,180,158,87.7778,high,159,90.708,86.1635,4.5445,32047,28338,88.4264,false,,,line_not_offered,sot,Under_12_5|Under_13,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over13_5,Total partido — Remates a puerta — Más de 13.5,team,7.3489,93.75,180,15,8.3333,high,1,99.9999,0,99.9999,32047,2283,7.1239,false,,,line_not_offered,sot,Over_13_5|Over_13,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under13_5,Total partido — Remates a puerta — Menos de 13.5,team,92.6511,93.75,180,165,91.6667,daily90,97,94.3807,90.7216,3.6591,32047,29764,92.8761,false,,,line_not_offered,sot,Under_13_5|Under_14,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_over14_5,Total partido — Remates a puerta — Más de 14.5,team,5.9999,93.75,180,10,5.5556,high,1,99.9999,0,99.9999,32047,1333,4.1595,false,,,line_not_offered,sot,Over_14_5|Over_14,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_sot_under14_5,Total partido — Remates a puerta — Menos de 14.5,team,94.0001,93.75,180,170,94.4444,daily90,54,95.2019,92.5926,2.6093,32047,30714,95.8405,false,,,line_not_offered,sot,Under_14_5|Under_15,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over0_5,Sao Paulo — Remates a puerta — Más de 0.5,team,97.9764,93.75,180,172,95.5556,elite95,198,98.3331,97.4747,0.8583,32047,31342,97.8001,false,,,line_not_offered,homeSot,Over_0_5|Over_0,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under0_5,Sao Paulo — Remates a puerta — Menos de 0.5,team,2.0236,93.75,180,8,4.4444,high,0,,,,32047,705,2.1999,false,,,line_not_offered,homeSot,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over1_5,Sao Paulo — Remates a puerta — Más de 1.5,team,81.1587,93.75,180,158,87.7778,high,191,91.2263,91.0995,0.1268,32047,29319,91.4875,false,,,line_not_offered,homeSot,Over_1_5|Over_1,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under1_5,Sao Paulo — Remates a puerta — Menos de 1.5,team,18.8413,93.75,180,22,12.2222,high,0,,,,32047,2728,8.5125,false,,,line_not_offered,homeSot,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over2_5,Sao Paulo — Remates a puerta — Más de 2.5,team,69.3081,93.75,180,135,75,high,59,88.4999,84.7458,3.7542,32047,25667,80.0917,false,,,line_not_offered,homeSot,Over_2_5|Over_2,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under2_5,Sao Paulo — Remates a puerta — Menos de 2.5,team,30.6919,93.75,180,45,25,high,0,,,,32047,6380,19.9083,false,,,line_not_offered,homeSot,Under_2_5|Under_3,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over3_5,Sao Paulo — Remates a puerta — Más de 3.5,team,58.0162,93.75,180,95,52.7778,high,20,84.681,75,9.681,32047,20716,64.6426,false,,,line_not_offered,homeSot,Over_3_5|Over_3,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under3_5,Sao Paulo — Remates a puerta — Menos de 3.5,team,41.9838,93.75,180,85,47.2222,high,3,82.9004,33.3333,49.567,32047,11331,35.3574,false,,,line_not_offered,homeSot,Under_3_5|Under_4,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over4_5,Sao Paulo — Remates a puerta — Más de 4.5,team,36.1516,93.75,180,63,35,high,2,91.9663,50,41.9663,32047,15538,48.485,false,,,line_not_offered,homeSot,Over_4_5|Over_4,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under4_5,Sao Paulo — Remates a puerta — Menos de 4.5,team,63.8484,93.75,180,117,65,high,21,85.3853,61.9048,23.4806,32047,16509,51.515,false,,,line_not_offered,homeSot,Under_4_5|Under_5,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over5_5,Sao Paulo — Remates a puerta — Más de 5.5,team,29.2346,93.75,180,48,26.6667,high,0,,,,32047,10943,34.1467,false,,,line_not_offered,homeSot,Over_5_5|Over_5,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under5_5,Sao Paulo — Remates a puerta — Menos de 5.5,team,70.7654,93.75,180,132,73.3333,high,68,85.9636,73.5294,12.4342,32047,21104,65.8533,false,,,line_not_offered,homeSot,Under_5_5|Under_6,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over6_5,Sao Paulo — Remates a puerta — Más de 6.5,team,14.2611,93.75,180,30,16.6667,high,0,,,,32047,7190,22.4358,false,,,line_not_offered,homeSot,Over_6_5|Over_6,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under6_5,Sao Paulo — Remates a puerta — Menos de 6.5,team,85.7389,93.75,180,150,83.3333,high,150,88.2074,79.3333,8.8741,32047,24857,77.5642,false,,,line_not_offered,homeSot,Under_6_5|Under_7,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over7_5,Sao Paulo — Remates a puerta — Más de 7.5,team,8.9791,93.75,180,20,11.1111,high,0,,,,32047,4560,14.2291,false,,,line_not_offered,homeSot,Over_7_5|Over_7,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under7_5,Sao Paulo — Remates a puerta — Menos de 7.5,team,91.0209,93.75,180,160,88.8889,daily90,102,93.9248,89.2157,4.7091,32047,27487,85.7709,false,,,line_not_offered,homeSot,Under_7_5|Under_8,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_over8_5,Sao Paulo — Remates a puerta — Más de 8.5,team,6.281,93.75,180,10,5.5556,high,0,,,,32047,2720,8.4875,false,,,line_not_offered,homeSot,Over_8_5|Over_8,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_sot_under8_5,Sao Paulo — Remates a puerta — Menos de 8.5,team,93.719,93.75,180,170,94.4444,daily90,78,94.2149,91.0256,3.1892,32047,29327,91.5125,false,,,line_not_offered,homeSot,Under_8_5|Under_9,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over0_5,Bolívar — Remates a puerta — Más de 0.5,team,95.0759,93.75,180,174,96.6667,elite95,200,98.5471,94,4.5471,32047,30641,95.6127,false,,,line_not_offered,awaySot,Over_0_5|Over_0,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under0_5,Bolívar — Remates a puerta — Menos de 0.5,team,4.9241,93.75,180,6,3.3333,high,0,,,,32047,1406,4.3873,false,,,line_not_offered,awaySot,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over1_5,Bolívar — Remates a puerta — Más de 1.5,team,80.6103,93.75,180,155,86.1111,high,199,92.0661,82.9146,9.1515,32047,27104,84.5758,false,,,line_not_offered,awaySot,Over_1_5|Over_1,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under1_5,Bolívar — Remates a puerta — Menos de 1.5,team,19.3897,93.75,180,25,13.8889,high,0,,,,32047,4943,15.4242,false,,,line_not_offered,awaySot,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over2_5,Bolívar — Remates a puerta — Más de 2.5,team,65.7603,93.75,180,132,73.3333,high,87,88.5745,75.8621,12.7124,32047,21795,68.0095,false,,,line_not_offered,awaySot,Over_2_5|Over_2,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under2_5,Bolívar — Remates a puerta — Menos de 2.5,team,34.2397,93.75,180,48,26.6667,high,0,,,,32047,10252,31.9905,false,,,line_not_offered,awaySot,Under_2_5|Under_3,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over3_5,Bolívar — Remates a puerta — Más de 3.5,team,54.7833,93.75,180,103,57.2222,high,34,85.4449,73.5294,11.9155,32047,15921,49.6802,false,,,line_not_offered,awaySot,Over_3_5|Over_3,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under3_5,Bolívar — Remates a puerta — Menos de 3.5,team,45.2167,93.75,180,77,42.7778,high,1,82.2507,0,82.2507,32047,16126,50.3198,false,,,line_not_offered,awaySot,Under_3_5|Under_4,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over4_5,Bolívar — Remates a puerta — Más de 4.5,team,40.3528,93.75,180,82,45.5556,high,4,88.0326,75,13.0326,32047,10650,33.2324,false,,,line_not_offered,awaySot,Over_4_5|Over_4,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under4_5,Bolívar — Remates a puerta — Menos de 4.5,team,59.6472,93.75,180,98,54.4444,high,16,83.3242,68.75,14.5742,32047,21397,66.7676,false,,,line_not_offered,awaySot,Under_4_5|Under_5,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over5_5,Bolívar — Remates a puerta — Más de 5.5,team,29.6368,93.75,180,61,33.8889,high,1,99.9999,0,99.9999,32047,6713,20.9474,false,,,line_not_offered,awaySot,Over_5_5|Over_5,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under5_5,Bolívar — Remates a puerta — Menos de 5.5,team,70.3632,93.75,180,119,66.1111,high,57,85.9233,82.4561,3.4671,32047,25334,79.0526,false,,,line_not_offered,awaySot,Under_5_5|Under_6,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over6_5,Bolívar — Remates a puerta — Más de 6.5,team,19.4727,93.75,180,45,25,high,1,99.9999,0,99.9999,32047,3935,12.2788,false,,,line_not_offered,awaySot,Over_6_5|Over_6,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under6_5,Bolívar — Remates a puerta — Menos de 6.5,team,80.5273,93.75,180,135,75,high,141,88.1071,88.6525,0.5454,32047,28112,87.7212,false,,,line_not_offered,awaySot,Under_6_5|Under_7,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over7_5,Bolívar — Remates a puerta — Más de 7.5,team,13.4062,93.75,180,32,17.7778,high,1,99.9999,0,99.9999,32047,2242,6.996,false,,,line_not_offered,awaySot,Over_7_5|Over_7,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under7_5,Bolívar — Remates a puerta — Menos de 7.5,team,86.5938,93.75,180,148,82.2222,high,162,91.913,91.358,0.555,32047,29805,93.004,false,,,line_not_offered,awaySot,Under_7_5|Under_8,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over8_5,Bolívar — Remates a puerta — Más de 8.5,team,3.9113,93.75,180,15,8.3333,high,1,99.9999,0,99.9999,32047,1275,3.9785,false,,,line_not_offered,awaySot,Over_8_5|Over_8,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under8_5,Bolívar — Remates a puerta — Menos de 8.5,team,96.0887,93.75,180,165,91.6667,elite95,35,96.6922,91.4286,5.2636,32047,30772,96.0215,false,,,line_not_offered,awaySot,Under_8_5|Under_9,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_over9_5,Bolívar — Remates a puerta — Más de 9.5,team,2.7369,93.75,180,11,6.1111,high,1,99.9999,0,99.9999,32047,715,2.2311,false,,,line_not_offered,awaySot,Over_9_5|Over_9,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_sot_under9_5,Bolívar — Remates a puerta — Menos de 9.5,team,97.2631,93.75,180,169,93.8889,elite95,23,96.6933,91.3043,5.389,32047,31332,97.7689,false,,,line_not_offered,awaySot,Under_9_5|Under_10,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over0_5,Total partido — Faltas — Más de 0.5,team,100,93.75,180,180,100,elite95,226,99.9556,99.5575,0.3981,32027,31989,99.8814,false,,,line_not_offered,fouls,Over_0_5|Over_0,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under0_5,Total partido — Faltas — Menos de 0.5,team,0,93.75,180,0,0,high,0,,,,32027,38,0.1186,false,,,line_not_offered,fouls,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over1_5,Total partido — Faltas — Más de 1.5,team,100,93.75,180,180,100,elite95,226,99.9252,99.115,0.8101,32027,31964,99.8033,false,,,line_not_offered,fouls,Over_1_5|Over_1,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under1_5,Total partido — Faltas — Menos de 1.5,team,0,93.75,180,0,0,high,0,,,,32027,63,0.1967,false,,,line_not_offered,fouls,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over2_5,Total partido — Faltas — Más de 2.5,team,100,93.75,180,180,100,elite95,226,99.9014,99.115,0.7864,32027,31932,99.7034,false,,,line_not_offered,fouls,Over_2_5|Over_2,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under2_5,Total partido — Faltas — Menos de 2.5,team,0,93.75,180,0,0,high,0,,,,32027,95,0.2966,false,,,line_not_offered,fouls,Under_2_5|Under_3,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over3_5,Total partido — Faltas — Más de 3.5,team,100,93.75,180,180,100,elite95,226,99.8786,99.115,0.7636,32027,31903,99.6128,false,,,line_not_offered,fouls,Over_3_5|Over_3,true,línea exacta no entregada por bet365/bwin
